,MB_model_sim,MB_depth_sim,MB_breadth1_sim,MB_breadth2_sim,cache_reward_sim,cb_sim,forgetting_cache_sim,effect_reward_sim,cache_plan_sim
0,1.975057142780455,0.7479119203036393,0.2946638696046055,0.08032499022231572,1.9827414744344436,-0.3615326361913579,0.08101084177845497,0.9917565630985969,0.7573383045519761
1,1.1620515479696047,0.8730422408474366,0.7021435374018677,0.22512448696317627,2.63449696397275,1.2095895433883306,0.14060406245924945,0.7958502254182542,4.552367271772696
2,1.46689151395362,0.8470243576864116,0.6589622509016708,0.1649685197184173,2.785598673051504,0.8567031293039886,0.03737262734787765,0.6812289740303262,3.698417785135473
3,1.5345915086020425,0.7805087179700247,0.480949488806856,0.5041875499207262,2.955533230556869,0.5391536260186849,0.03105992996088084,0.8328286589069206,2.7652044834162526
4,1.0214153650754962,0.649035959047767,0.6113149856620809,0.5193535616394177,3.2335277230716093,0.729354624945642,0.03474433162142955,0.9755987314729748,2.56520358822361
5,1.0054112133936415,0.5654791685876583,0.5812461470256082,0.21291635191759345,4.234333328863705,0.7609543029694036,0.02648444990382249,1.0927534441595457,3.0951833481340465
6,1.764657397767684,0.9012490735931933,0.5772030148342177,0.24906809631204027,3.9882925911041793,0.1910683512159992,0.026007168363793437,0.8615014848145371,1.738254078535157
7,2.576879695132739,0.8911601778175189,0.6743546943919139,0.01993983933800468,2.5189595542584438,-0.1544760339689764,0.07880567243323144,0.5264391218151963,1.338252565413056
8,1.1320460031823454,0.7910605620576494,0.6162569678072735,0.2519055340035844,2.897841085692159,1.3059196001915163,0.07909092351440081,0.840608812062757,2.6543141265966947
9,1.0315238293451396,0.7784746569127506,0.6229362012623059,0.24038176901270503,2.452798018219137,1.5849099522691183,0.06362915064702261,0.7429737020822305,2.638450573811302
10,1.0097321888346915,0.49004966622325385,0.49118248639818785,0.3204893739907837,2.941611366527394,0.5139443368966645,0.03341727799824401,0.7938181392690928,1.4689249907735005
11,2.292409964299396,0.9086257362211607,0.5603929534253148,0.026534542422871968,2.216246536863665,-0.21824325378612508,0.046401587360565225,0.6589876715829429,1.0751970810559017
12,2.729607572704349,0.8972811364393865,0.7023073885215996,0.20287110804616554,2.4481213707572698,-0.6336641556119107,0.0723543071576826,0.6264065874193968,3.02583106356159
13,2.262574082615498,0.8936855159317707,0.7115971554050982,0.20851883062958454,2.4486433270375425,-0.22696453061965965,0.061090608579603,0.7995397495849202,2.1493664712309064
14,0.9583106262233488,0.6202285198972854,0.5299370831923595,0.5072131591703731,1.7112631347973208,-0.3142887756281564,0.03768186288651724,0.12869333868812774,2.8913848382801097
15,0.8947562406645787,0.8524314070410787,0.5343121185474033,0.4659081396997374,1.4652736200235421,-0.4112058626746894,0.030784646602469448,0.8996524045212874,1.1508868892783424
16,0.5020388824296516,0.8710826769811132,0.4513948311072419,0.37844618289219667,1.3068510207965154,-0.29797741316057236,0.06246882942261673,0.2856584123425515,0.9752803897722221
17,1.2412299888957596,0.7534424733776869,0.6454969229744938,0.4897558627314511,2.98319208428374,0.8342009098661938,0.01102498691558295,0.8777468084946479,2.826432395212385
18,2.056548948980422,0.9227721290001594,0.5323986154590872,0.002429640855926201,2.015528856070415,0.8677321241901839,0.05771308171328064,0.9612931934226929,1.5869550120060978
19,1.9620979908804752,0.8551086011910635,0.6889407319802958,0.6066403311981303,2.584004680158243,0.3189729901614837,0.048665467420849956,0.7981847213450026,1.0741911132865962
20,1.9666791706411804,0.14624467459127102,0.5285496016298145,0.2425477778424327,2.2598541605992564,-0.4582718856437919,0.05757744308303565,0.15230925217697625,1.9499363621013839
21,2.8318894405088195,0.8566544642751674,0.7412229797008891,0.7153589396290629,2.690863641879718,-0.5560191123981633,0.042953197327014005,0.7877883261734281,1.3821647375636514
22,0.9663633430240176,0.6330995074846677,0.6130895363148077,0.47108202824725853,2.4030866238632558,0.49008794701171027,0.04463528178138498,0.7555224465822115,4.006429027880104
23,1.109596508042467,0.6073194576167849,0.536840758960743,0.2713977147616978,2.794748831771879,0.5847690473691061,0.04063940508448872,0.8912658698196415,2.8657076518475586
24,2.2427731029265257,0.906074472863869,0.10942314271529402,0.5580240928808718,2.2179450389285242,0.2217943703461971,0.07350891139343166,0.4811889252528235,3.9021790857190686
25,1.3596714630910074,0.8050246043087607,0.6794845683694266,0.1831470054184452,4.017667384556988,0.7094876944277969,0.04647011433021252,0.9386332091306375,0.8931176861976791
26,1.459697858436873,0.9443922687803766,0.6844915867057895,0.7403349011303683,1.728187925525284,-1.3329170266762953,0.046552312291085,0.4225241759891254,1.0908110921639103
27,1.7745292137972062,0.7487375295068477,0.5182742496421286,0.3645711039389509,3.4353609182271563,0.04586747193938656,0.05431042650792005,0.9914899697308033,1.450989446762875
28,0.937173925952616,0.7493642886614466,0.6034165072230115,0.3920840480951594,3.2503704090865124,1.7185842436744119,0.10382080455003723,0.9002194353474348,2.986260659904271
29,0.5479943741936357,0.5124183581820244,0.5246470948965877,0.2527290640873183,1.443193960407758,-0.11736671806687396,0.03240069727481322,-0.05980222117514025,0.4204576569596481
30,1.110288990595171,0.7994218695426869,0.6137827994136892,0.4919083465738367,1.239054654490921,0.8555595692096469,0.08074533320039384,0.6448719709824129,0.4127727360063564
31,0.8070883928783239,0.8634854855079492,0.48178096456562813,0.32376644545402566,1.9915604237610054,0.19256538534151396,0.10479497298090096,0.8912444263332286,3.7015184002002752
32,2.147938021742591,0.8672984540915514,0.46660334214182947,0.4194558397199524,2.0025668461390254,-0.004384963543440637,0.07421531239124204,0.6448630776358844,2.2209682702096183
33,0.7820141118599853,0.6707295982538304,0.5716511522163639,0.2709812707425523,2.5504044134316572,1.0040106769945756,0.04371902346468135,0.7768396228534864,2.9845599657270223
34,0.8386699032196918,0.6839298036002491,0.6442688393002051,0.3916948812192671,1.7683470367805536,-0.4254982978972323,0.0274914930072737,0.10713629519105787,0.8367768354106038
35,0.4679980896147424,0.7870574324807056,0.6844128481065131,0.38326593212302074,4.250251425384238,-1.7227387069052114,0.031967166465191134,0.4560474677456466,0.7279037442345881
36,2.148231632764604,0.8751179849174274,0.7024483620033632,0.3999211704341956,2.2267501666953047,0.15678554154820495,0.061584279048040334,0.6391703086592337,1.682331165300106
37,1.3318255354309083,0.7702453989076918,0.6212195626308131,0.0070791080033006624,1.852873658669436,0.13385894879879617,0.03479330596541316,1.3727768959409337,1.106481115501234
38,1.1070945329952302,0.9006060974489045,0.5282543262583975,0.3711076311398818,1.7400963308054833,0.661799941226883,0.12356669182610192,0.9058037901091892,0.7988488374061518
39,0.40823806223553205,0.42417857972612055,0.5408068973531696,0.3512080907999682,1.406738143507312,-0.1191845949366572,0.08754659521156913,0.5678164530906118,1.4191334758614889
40,1.5157331991843468,0.8096028258469565,0.6924520401414653,0.6621873584645886,3.164361025116997,0.7396951185728553,0.04634344080645651,0.9399297043664463,2.8393430624843363
41,2.080561396882482,0.9236380216929612,0.5489705790282952,0.5904592986254784,3.4813997389429936,0.589504054228139,0.04409953487522038,0.9187897101949851,3.6672926754593376
42,1.2284494476031482,0.8320966508965277,0.6581913304961167,0.42441215127080123,3.385038837793194,1.0584879549696327,0.03531134245155368,1.0213582055537522,0.7404900145157614
43,1.634502042649339,0.6753236239953714,0.5688785960534822,0.22701450903069087,3.0756324973278293,-0.5278718754778573,0.06324774211808859,0.8040940171733522,2.353870957120954
44,1.9787252675783615,0.3085176785763675,0.3321639943146071,0.1547802429649564,2.6983315138007287,-0.4793327222953002,0.020740653549998947,1.2919572554293608,1.2334306021977721
45,1.6725078241950149,0.8420910024654819,0.16703978143488896,0.009065631964865546,2.096225643191259,0.41601292482279967,0.058747241383421675,0.7937613000773497,1.958746401570671
46,0.7056740537694272,0.70343794238275,0.4529948151841216,0.3488403827324938,1.4489516772347233,-0.40352535453663885,0.030976536099506524,0.31110591737392773,2.3972767757329074
47,1.1122344267430697,0.7909861291908544,0.629824566730344,0.24455461884855278,2.2279116823958627,1.4053520658329863,0.060366054317185405,0.6365344758650863,3.0678454077927118
48,0.6401554311581268,0.6213477438100459,0.555591879454908,0.384369446296474,2.0955737331086755,0.20374997844812587,0.1169438609373101,0.6194057155676911,2.039430443303586
49,1.0103787064365912,0.9274375897123869,0.5702427173170405,0.065836635051945,2.0176314694381885,-1.388953186290604,0.17634675812284764,0.9887275067863903,1.2833590711634049
50,1.482497291195772,0.6272810066361911,0.5321794956572647,0.46967108944335045,2.5929243813631246,0.25799947110676963,0.032523973107847846,0.7216808094616434,2.3121761853285676
51,1.685208436548141,0.20985901990869818,0.550102612148648,0.36849099552119113,1.8975216788610005,-0.4816393749415584,0.05173313832573872,0.3775867641575956,2.960479982433473
52,1.40434986274386,0.3958855401390424,0.6446255208721752,0.1181062131346788,4.398795225538207,-0.13382581406250707,0.04071561400839177,1.0658320512715844,0.5963024048102009
53,1.698991251009811,0.8753170327909351,0.6806356571428486,0.04400237288057087,2.458870913874612,0.6783004703964135,0.04936652782973816,0.7280859059534179,1.5029507211671564
54,1.05502374904696,0.7836961773260156,0.6147613480103236,0.17819453175145922,2.926956064723007,1.7683807937776101,0.04620688822089235,0.8277456035712609,2.819921093646558
55,2.436546087115792,0.7513853503216318,0.07812683421092113,0.596293224690709,2.265521851873136,0.8273133941398729,0.08547329879339481,0.7045107766726793,6.494513195685335
56,1.2030618644604907,0.8044027491081557,0.6508289755567978,0.49261803926336495,2.815228791364736,1.1441112009753023,0.03260612301190441,1.4746397680417949,3.6027202148343362
57,1.5097158179011578,0.8723325295199803,0.37219470887347605,0.49888337716368714,3.2362514200681014,0.890331188905214,0.10428029915654966,0.9325857459870553,1.0414681245813253
58,1.1790611382921612,0.6907986650855787,0.47666749369935013,0.11371999966525445,3.5209978785445237,0.7282446047707423,0.06864070429002753,0.9074243543340931,2.6857014962450485
59,0.9746888416413649,0.20204470388104073,0.40945221909126095,0.45913511259325274,1.454003393743134,-1.615458566700501,0.05272147047535154,0.9316004315104464,2.2098624894185335
60,1.4708588918754462,0.3049396017364528,0.6117486841701241,0.09757095300721824,1.8419277532443117,-0.05806543587988147,0.028422002994100692,0.20698238976349487,1.4433381319350884
61,1.0163211140532775,0.7682984221443658,0.6107179984875508,0.20234872643813456,2.983259312690884,1.8047031470751351,0.04639945019461379,0.8245001653305323,2.9715820811557387
62,1.1904781154589612,0.18687779736684657,0.45486247143461717,0.4221190007019552,2.6207866818299017,-0.49258727160239907,0.03950194929316829,0.7882192942159836,4.705198883355152
63,0.7551557946396523,0.07138531774127074,0.5051161135110747,0.4441097139506324,1.834665825980772,-0.17635130265439164,0.01140328873806286,0.4037171213272134,2.32599957328905
64,1.017151454495153,0.7739056816193521,0.6043545763204153,0.36054903401598537,2.1903042022277575,1.5527209668366284,0.033132990856761635,0.6557234085025242,2.854956624111435
65,1.7779503466793865,0.6186706122765312,0.1072103197818202,0.002234576957909845,2.3234407559628902,-0.8653678794457742,0.021375883971397638,-0.15227053335367313,1.0304364604959766
66,1.2505948600754384,0.801248940302568,0.5127375176808417,0.13476689377350476,2.3442243484223377,1.209540185505023,0.048176731235534155,0.6941628858859379,2.618996502203689
67,1.5524460662371562,0.8190567397013807,0.20169473734971238,0.6156911460685458,2.001408739323567,-0.29600905891831425,0.08578497587401103,1.187832370172365,5.243445444080014
68,1.3154017370122248,0.7859789620092454,0.6612108991110579,0.6470396223682027,2.5626580156825005,1.1086110425229947,0.03542622614759449,0.7673738865181542,2.8424541280278532
69,0.6614895378774374,0.598957808496198,0.5041404910682904,0.35774429716926986,1.0781099895115696,1.0004445611912471,0.09938270670951041,0.17573676658079548,4.093867240499412
70,0.5236803790779245,0.5160574309595978,0.6884774898608126,0.25620849999907724,2.978909545539398,-1.2368160683046456,0.049355757236950626,0.8004640760368946,0.8715094881038266
71,0.5091617463285674,0.46070563642253193,0.4754613155957207,0.5291280273624096,1.9915589523885258,-2.208124202476604,0.013562302534505683,0.709002697694721,0.849094389933001
72,2.606452488042442,0.9005455676469547,0.585660948637565,0.7162929675692538,2.177393000898943,-0.1493415762833825,0.06451627148381758,0.5502123685036665,1.489552472101873
73,1.1809741325198824,0.16763935460263257,0.5671196944396955,0.6786202312618178,1.630146665145696,0.22008708092565882,0.14762770682915483,0.7804528882456586,3.3801939531689844
74,2.385069124496801,0.8555231057816167,0.7052218341585976,0.7045783303067912,2.900144560884873,-0.3160485587543573,0.044901977390479464,0.7692593698877777,2.3567627628218384
75,1.0763391239988083,0.782402671104703,0.6098041622782024,0.24215276217672022,2.373383102127272,1.6238718729859083,0.07956726730704348,0.6893403461764687,2.983148699293443
76,0.9336103893140499,0.4217298147268712,0.5876358459071735,0.6240797173667325,2.6063490128260893,-0.26476390355971635,0.008634557599641386,0.3093905511600755,3.3326584166782354
77,1.2123343685049075,0.2250730109252818,0.663945085333912,0.31056228734899016,3.207386217641179,0.5209157881694388,0.028005800407258127,-0.10713100085031502,1.8862610490953484
78,0.5780093164797483,0.5055903967194768,0.5913125001948573,0.3399428473833598,1.1597090532941907,-1.0614989256784582,0.06476664806874999,0.7528873594813046,1.9558604711129983
79,1.3515233235382254,0.7956057460552459,0.5555475756451724,0.12278232543934235,3.2404756128631593,0.2220355442367741,0.04629448134680226,1.0162470258386485,2.9911926752697613
80,0.694071586205169,0.7186746373533881,0.536412965751341,0.47585494000341266,2.4671043746747436,-0.04151541025515786,0.053231764650728375,0.5637287936930382,3.706552982375797
81,2.3235018827641647,0.8817132105303904,0.6872908081188178,0.19127793072623064,1.8979505310309777,-0.22347965318065482,0.053103441089578915,0.4539346063896379,2.0005860425046236
82,0.5419336386516634,0.8846398368658698,0.4978860214986574,0.3878193406463043,1.6137215860149938,-0.2473196781608013,0.08881462604423368,0.6335643814544667,1.1652721592845319
83,1.5772376482117192,0.8178501812914192,0.6890951572150703,0.2557594021818206,3.060435659658981,0.4089757236312317,0.05225180602067396,0.8343652324681468,1.3430077096471156
84,1.7491419615905088,0.3215196061064799,0.5792860069841457,0.23620160987537797,2.1445130425392165,0.7105521122524303,0.07670570795639681,-0.031119553139870998,1.592850951616921
85,1.0182780149891006,0.705626469642598,0.6613526312597112,0.5567351928366175,2.4348882027013623,0.4801349201526657,0.057778760982663976,0.6238612929721707,1.4763819688978346
86,1.5661001448016336,0.8636544522506995,0.6585112064499414,0.24533238853701433,2.9099997301648237,0.8678263158124775,0.028733424231252875,1.1126918908790917,0.5848478642553802
87,1.1446885887779872,0.7959685640439675,0.6322842721908926,0.3387557709564898,2.689390183230765,1.242303521592431,0.0607087358668016,0.9375968083306263,3.469953213816466
88,0.4240674058194779,0.3054777469484168,0.4367873409094078,0.43707770857827655,1.5217941179819108,-0.7691544829913164,0.018923767734615533,0.5900030813866187,2.5290017522897266
89,0.20574740140820424,0.20389182572467537,0.3159519760547521,0.08581011278539,2.938283182943347,-2.1829580334344763,0.026097125247226974,0.08289629833273508,7.005662283826046
90,1.0817904261124012,0.7753361662712908,0.6162796331685567,0.26492527888065415,2.466897682806736,1.556572442271937,0.044324693622221696,0.7515665339073676,2.7357797241089665
91,0.9437202024452321,0.7213331176515934,0.59218964503374,0.4440194029172192,2.4350688802423583,1.596990093906958,0.05202779378234711,0.6400565704837344,3.250511201535784
92,0.7906554985220395,0.6239809918933612,0.5234207261792223,0.29033460360205454,3.2007597799460075,1.4559566054678237,0.04186469396822379,0.8834108282332476,2.685565883062764
93,1.5535787843624265,0.8118056262927416,0.12933671502326965,0.004227020651124364,1.5525288256905052,0.20797987525341494,0.0826723549058319,0.5610720683793424,1.9318073535851128
94,1.6918988701926823,0.8017933473667187,0.5631215094910967,0.6671546191633587,2.4420021102735374,-0.08667809579343104,0.05118914175568961,0.5530955967397793,2.3515876742587247
95,2.0140268456637385,0.26350018715013784,0.5378910154278811,0.4401037539117345,2.184151787807442,-0.9403329451005104,0.042127243421632994,0.9802349518483271,3.8258243271484185
96,0.6543030767871273,0.7592617726934059,0.46927649702540414,0.20050023351343077,2.711521807799876,-0.21431271772281857,0.012308831432143012,0.6983670257555608,0.9622162864041649
97,1.7693744774869442,0.8452288552468608,0.6585105385359746,0.4546521208329861,3.155375101892218,0.34512822027737833,0.06659283244974049,0.9501769523665051,2.2312178444095085
98,1.1713391834873612,0.7858117645589003,0.12696095233036073,0.050744191538713214,2.6555517394797863,0.28446487314841523,0.18653667584517086,1.2802177449380803,0.6143470661081895
99,0.7232993185762583,0.47610175168378427,0.5696658373486585,0.3205386749123137,2.4576310211461214,0.4373010237557141,0.06545677784589148,0.9706664731153634,3.834303513522221
100,0.7507308916447861,0.5335036958007939,0.48735791024140696,0.2680655088476348,1.6366339916288064,1.129520163382049,0.05829210051893897,0.46078999962788536,0.6487431729107898
101,1.1347031930576401,0.7837190437631968,0.6196216170418241,0.18776571320856883,2.3016821905209044,1.5418503167078503,0.048161689647836875,0.6485554991184369,2.662673631033338
102,1.2173827884096773,0.6297563096490901,0.6609526936574517,0.6249461492844366,3.572659007747689,-0.5353025067737953,0.02945514231213645,1.0485576857739694,2.7715117897482138
103,1.5477294980646366,0.812098842228244,0.613682285409523,0.6550191220829729,2.508539623436124,-0.09625728271837392,0.12854705162579,0.6542269756279111,1.313217888180354
104,1.6515758161617495,0.5013404273544633,0.5782611043542829,0.37923614841595743,3.215105974167401,0.24995417144315069,0.060256863255480624,0.819476131855552,2.2294423551404607
105,1.2568105645317054,0.7348502996880795,0.3946257075759616,0.2887254170834968,2.506046468684029,0.8961839478754632,0.03701811935735701,0.46179753223420006,3.4590747523386005
106,1.4092956145979407,0.7829701873190313,0.6107274769744493,0.3591663527414187,2.531085101864317,0.5022776698337312,0.05105941862470369,0.6025896802244278,1.1352306792833264
107,2.0076131940961996,0.8564353478926097,0.6639464478561337,0.024097413686596535,3.213840936107001,-0.010280178517232785,0.04667832526265489,0.7236748005234303,1.1606494998798258
108,1.1931338269606027,0.8191124576953004,0.2775636415267569,0.5769653630266103,2.3044554571373284,0.080701684467164,0.04493057207428214,0.4725751204264014,1.0008366164088363
109,0.6803977605570446,0.7426085799057647,0.6611712629160542,0.43381051782260704,1.9027553975776141,-0.3511298417102204,0.08106583855505176,0.23630174083175476,2.532852912108763
110,0.9907703640225974,0.7703337238817496,0.598515808653151,0.23182409911317461,3.0311031627779426,1.9906904885801942,0.04488931577466105,0.7630888416098648,3.248853662637546
111,1.0875171466343623,0.307446919081446,0.5775572504133581,0.3734879368525556,2.3157826794898844,-1.2875957865315013,0.025834453931507587,0.2646895707971636,2.1364145207769107
112,1.2748528125418925,0.5295010497491017,0.7081726874321853,0.1150389146893005,2.521408415201407,0.5363258965063618,0.008741275698616859,0.3385005806637764,2.180205110063639
113,0.8429865801782845,0.7064852649218067,0.5000178816795411,0.24476971460034397,1.877236681975453,0.941206330586128,0.07754060812094221,0.47236170320458665,3.0883984390651684
114,0.7053582392844213,0.8251222533178122,0.483734196641504,0.6695744359421567,1.1432309736910649,-0.7203734480456281,0.06741687327132251,1.2701792237103282,5.439620642398983
115,1.90584978176127,0.8551508170036377,0.7137630690013913,0.07065721382442113,2.2379151231196244,0.23681288989851862,0.06964500483237512,0.5134930257305165,1.3239079020057853
116,2.4989971316878354,0.8747191779747424,0.7196699432037426,0.4934757810161656,2.8275383266078506,-0.37438728906963314,0.05546418197141623,0.8348725462188131,1.5553253731995225
117,1.3124826694468157,0.888887350054072,0.5334615904178832,0.6343495829873791,2.5948573637771815,-0.4245417733757626,0.08642344370890888,0.7330164607164291,2.3216902600978653
118,1.2691668999868513,0.11492482739814791,0.5631627006091313,0.26079148306160493,1.5901963069164968,-1.5685178878208461,0.06554938155607855,0.2274058313880476,1.061351424031484
119,1.3572319998316096,0.8444604612171958,0.6648526528963195,0.22839615661493282,2.5560036269826027,0.9364494273007499,0.07552976648414661,0.7914232122518514,3.349111428663151
120,0.873319873751772,0.6060773694660258,0.6245005200192767,0.3199920763861134,2.603374777585299,0.961931652355952,0.05391192878586254,0.48713240134566416,3.725995426221923
121,0.8582502357104951,0.5285028038394495,0.5218012882847717,0.24789323625908977,1.3831161963933372,0.8327526444846445,0.06014371249824581,0.8942293594245945,2.2002220395804652
122,1.5043348093577498,0.14220870332025404,0.596829236161881,0.392274956843671,2.5644264898289846,-1.650956180905025,0.03337599542781053,0.26694589906917693,1.402065045182328
123,0.4611226925168802,0.6761067208407452,0.6292802377668943,0.3758667940723551,1.4344900157843674,0.12921855263758525,0.09399930992456706,-0.029263217921796543,1.4982773386384975
124,0.97792205218281,0.8508813710491456,0.44567318676393397,0.4439563767902618,3.5612940319410327,-0.9951946087976703,0.11090123900621408,0.9788367450881528,0.92408376277758
125,0.8401777416820899,0.6344194996209847,0.3708247473467176,0.2313485236830469,2.2214455883233244,1.359014324183408,0.05313802259078412,0.5933176231309587,1.719643991398827
126,1.1528921728165382,0.8024745088100578,0.6226860090312215,0.17915207104618547,2.954021718910718,1.566382183190116,0.0457986659782567,0.8450057433493625,2.5433990198963117
127,1.6622659040568557,0.7590245806198392,0.17893633718151547,0.005158931441658628,2.731569766116576,-0.24742799796427545,0.10432100682300766,0.42010871396794414,2.1711977228006885
128,0.5035645345533565,0.6252558831371625,0.42574956897933525,0.3934341531068983,2.3148280661249827,1.4048386964497155,0.0357888307003372,0.37307573589873233,0.944136707909442
129,1.8149968628712096,0.832144381898194,0.7153204019154666,0.634610516787839,3.407436519823333,0.16587676728309914,0.04310995287917199,0.9373581711915729,1.4287497154412616
130,1.126121850265383,0.45513722219787933,0.39516124755179505,0.3395384171917094,3.333157239990487,0.5250107426493134,0.015857163316835822,0.9243769378958664,1.4149523377000266
131,0.43567939278946083,0.49189536132940465,0.5082397477393277,0.2375199197930959,3.0611775396026886,-1.1296994423680757,0.04685019197134095,0.7831401357498102,4.412892226833968
132,0.9840975046412173,0.7807060381620468,0.598914945553765,0.22908530760456994,3.039756261229102,1.9589729546374852,0.04540990122052252,0.7877509308732551,3.0830259943603635
133,0.6682966159365473,0.18897272295478862,0.4854491966207523,0.2444876315628553,1.5353886699490755,-0.5744834587347207,0.06002278318914164,0.3597021550326964,1.940268399508337
134,1.2340834349704788,0.8123085159594183,0.6326567710953495,0.17693842633045043,2.4840116342011074,1.3783197003997802,0.033512735116268594,0.5836893918234727,2.099769495160234
135,0.5452733321411867,0.7933763268635355,0.712300521799802,0.014350316491632407,1.635213742104518,-0.2991365243674962,0.05604336096797855,1.0937148301822548,0.5150400231594994
136,1.7117399171180523,0.8464011052201422,0.42424505524027545,0.5264929787556801,2.277621388312869,0.2140693617812593,0.05146644561693067,0.46789871922969783,4.21929400304554
137,0.8459129481795828,0.4817504235290373,0.5859059947755276,0.37109841641073116,1.419144938379939,1.4359409811017305,0.058503575629420025,0.6729561285310407,4.544113902412596
138,2.095788592443861,0.9160527971235461,0.5934355356399317,0.7124062729316948,3.338192230121456,0.5948687661436118,0.036066721561233,0.7627594287574286,4.709715934050643
139,1.0585508429393404,0.8015105375046874,0.61870256004646,0.18100142476733777,2.8918723273463147,1.7281849319068405,0.046051092906242236,0.8666970725903641,2.7611310907338655
140,0.8624480087460222,0.6755908686082959,0.444015455371899,0.37801886847522304,2.8511196869891555,-0.4750430767762018,0.026073824642191015,0.7946608218169684,2.0348130810436458
141,1.2070270292944383,0.16079672030558617,0.6531946136063125,0.3662991983817282,2.420618881674642,0.30763136935102275,0.0323742777573305,0.15327826216308318,4.2250236347446135
142,1.0874162970566745,0.34284720750150643,0.5964073037142947,0.3346984719555052,2.511220685214351,0.2518297221792583,0.05408183286677222,0.988753112043712,2.4241821107323287
143,2.552321743382466,0.15073491974585526,0.6242100178990614,0.38316606007754717,2.5931260609723688,-1.3620855926727273,0.050005477400020114,0.4163349147741342,2.449291205294032
144,1.122651349634658,0.7971040493805929,0.6386257843643373,0.3248590031349105,2.173492919107691,1.3815808309552926,0.020693707372665186,0.9497575590823832,1.7375013895261548
145,1.3852913301481613,0.83741320592929,0.6500085731071528,0.1248513314160625,3.1033058140723666,1.1594713009531779,0.06570946272573003,0.7992807566954989,0.9996488897429952
146,1.177805415631345,0.16633818468589634,0.5738493743681303,0.29124891473692605,2.3437763315708544,0.46978175789349585,0.0768441768581486,0.7783452846676264,1.786520101156821
147,2.51535708460634,0.9332889402732274,0.29340653530653243,0.006115171837404278,2.286386428646347,-0.6973465276561975,0.0343780360010732,0.6691044333324563,0.8758310378654965
148,1.0744562106551279,0.8173912964337307,0.5980832627637361,0.2775296035528553,2.340443269490321,1.2834886244976031,0.053027731663130746,0.5035317790140922,3.519761646339468
149,1.1238155640306224,0.7217386830200229,0.6194451273643324,0.36394240526989496,2.1702912531039726,0.8422448963054864,0.035693957977788876,0.4726634318281956,4.271318778306761
150,1.2323671999809787,0.7605914898349121,0.6728057658970028,0.5859735601623326,2.2782006100212007,0.275665695032406,0.05300918470306075,0.6747203292740334,1.4429587450219683
151,2.1800270333523057,0.8586980169590605,0.49886498822217606,0.7067259422498333,2.4235385838960184,0.018712909068303456,0.0410406675021078,0.5434322138337844,1.2128860509323132
152,2.8195252686295107,0.8857252472718622,0.6990151287634455,0.03813654717605404,2.452231719974701,-0.00528057715615049,0.07227699472522589,0.6071042231973114,1.1902017387154027
153,1.048962776997908,0.787103784469483,0.6138662823321904,0.34695775183332866,1.7574108895401674,1.6322044178022956,0.06886828301993556,0.9935982320872093,3.067121904287859
154,0.9119377302392283,0.5246481179939038,0.5388804336095281,0.3161670351395134,3.6551282727952423,0.8350081668069991,0.08324359517848265,0.8143351236960705,3.9088898846439926
155,1.8358492933247352,0.8373877271441581,0.6962287939082525,0.4986554784274135,2.9829520336791404,0.047745302356256916,0.02148360715626172,0.9550128218737586,1.5095719637057528
156,1.6728617085900033,0.8562962476089411,0.6793339663366351,0.5245409640863641,3.0718732946939986,0.3739883416262012,0.0431975322200458,1.1418866064279716,1.478873751889564
157,1.5652471442508753,0.7947066807289564,0.6809969818076592,0.6250714858563118,3.5835975535638425,0.4221060695152886,0.045198484606523495,0.9141350216040911,3.248700387957084
158,1.6495504227474351,0.8914253090614609,0.2965840325711917,0.042102743667770184,2.2901807641909206,0.11825119161420077,0.03742406316352808,0.34311589678901155,1.823752727390493
159,2.4210958601067656,0.9255854085724986,0.1535685321486904,0.5367955316879445,1.4838808425131378,-0.16746158951144047,0.108386337137821,0.5871433779983514,0.5653879757903442
160,1.2865877757187094,0.8552865370366454,0.6141210846217684,0.18968823045742467,2.4642603757534434,1.1378406616571874,0.04189624532144637,0.5158207877636284,4.084934406666084
161,1.0695333338060808,0.8043297608238271,0.6343416680074633,0.2219247607550603,2.0107452274883757,1.7024331585529993,0.06420587867313768,0.4144618806582542,1.7520495089407797
162,0.6247844740428492,0.33535165517940313,0.5737171550866147,0.6170384304615466,1.9644051640312727,-1.0148720585028688,0.024284804862893916,-0.10802229059955248,2.816808093710943
